ID,Value,Type
Ga0242637_111409,nuclease activity,GO terms (molecular function)
Ga0242637_111409,metal ion binding,GO terms (molecular function)
Ga0242637_111409,ligase activity,GO terms (molecular function)
Ga0242637_111409,zinc ion binding,GO terms (molecular function)
Ga0242637_111409,ATP binding,GO terms (molecular function)
Ga0242637_111409,alanine-tRNA ligase activity,GO terms (molecular function)
Ga0242637_111409,aminoacyl-tRNA ligase activity,GO terms (molecular function)
Ga0242637_111409,RNA binding,GO terms (molecular function)
Ga0242637_111409,nucleic acid binding,GO terms (molecular function)
Ga0242637_111409,nucleotide binding,GO terms (molecular function)
Ga0242637_111409,tRNA binding,GO terms (molecular function)
Ga0242637_111408,tRNA charging,Pathways of gene
Ga0242637_111408,cell wall organization,GO terms (biological process)
Ga0242637_111408,peptidoglycan biosynthetic process,GO terms (biological process)
Ga0242637_111408,nucleic acid phosphodiester bond hydrolysis,GO terms (biological process)
Ga0242637_111408,ribosome biogenesis,GO terms (biological process)
Ga0242637_111408,rRNA processing,GO terms (biological process)
Ga0242637_111408,nucleobase-containing compound metabolic process,GO terms (biological process)
Ga0242637_111408,rRNA 5'-end processing,GO terms (biological process)
Ga0242637_111408,tRNA aminoacylation,GO terms (biological process)
Ga0242637_111408,alanyl-tRNA aminoacylation,GO terms (biological process)
Ga0242637_111408,translation,GO terms (biological process)
Ga0242637_111408,integral component of membrane,GO terms (cellular component)
Ga0242637_111408,membrane,GO terms (cellular component)
Ga0242637_111408,integral component of plasma membrane,GO terms (cellular component)
Ga0242637_111408,plasma membrane,GO terms (cellular component)
Ga0242637_111408,cytoplasm,GO terms (cellular component)
Ga0242637_111408,lyase activity,GO terms (molecular function)
Ga0242637_111408,lytic endotransglycosylase activity,GO terms (molecular function)
Ga0242637_111408,"hydrolase activity, acting on ester bonds",GO terms (molecular function)
Ga0242637_111408,hydrolase activity,GO terms (molecular function)
Ga0242637_111408,nuclease activity,GO terms (molecular function)
Ga0242637_111408,metal ion binding,GO terms (molecular function)
Ga0242637_111408,ligase activity,GO terms (molecular function)
Ga0242637_111408,zinc ion binding,GO terms (molecular function)
Ga0242637_111408,ATP binding,GO terms (molecular function)
Ga0242637_111408,alanine-tRNA ligase activity,GO terms (molecular function)
Ga0242637_111408,aminoacyl-tRNA ligase activity,GO terms (molecular function)
Ga0242637_111408,RNA binding,GO terms (molecular function)
Ga0242637_111408,nucleic acid binding,GO terms (molecular function)
Ga0242637_111408,nucleotide binding,GO terms (molecular function)
Ga0242637_111408,tRNA binding,GO terms (molecular function)
Ga0242637_111407,tRNA charging,Pathways of gene
Ga0242637_111407,cell wall organization,GO terms (biological process)
Ga0242637_111407,peptidoglycan biosynthetic process,GO terms (biological process)
Ga0242637_111407,nucleic acid phosphodiester bond hydrolysis,GO terms (biological process)
Ga0242637_111407,ribosome biogenesis,GO terms (biological process)
Ga0242637_111407,rRNA processing,GO terms (biological process)
Ga0242637_111407,nucleobase-containing compound metabolic process,GO terms (biological process)
Ga0242637_111407,rRNA 5'-end processing,GO terms (biological process)
Ga0242637_111407,tRNA aminoacylation,GO terms (biological process)
Ga0242637_111407,alanyl-tRNA aminoacylation,GO terms (biological process)
Ga0242637_111407,translation,GO terms (biological process)
Ga0242637_111407,integral component of membrane,GO terms (cellular component)
Ga0242637_111407,membrane,GO terms (cellular component)
Ga0242637_111407,integral component of plasma membrane,GO terms (cellular component)
Ga0242637_111407,plasma membrane,GO terms (cellular component)
Ga0242637_111407,cytoplasm,GO terms (cellular component)
Ga0242637_111407,lyase activity,GO terms (molecular function)
Ga0242637_111407,lytic endotransglycosylase activity,GO terms (molecular function)
Ga0242637_111407,"hydrolase activity, acting on ester bonds",GO terms (molecular function)
Ga0242637_111407,hydrolase activity,GO terms (molecular function)
Ga0242637_111407,nuclease activity,GO terms (molecular function)
Ga0242637_111407,metal ion binding,GO terms (molecular function)
Ga0242637_111407,ligase activity,GO terms (molecular function)
Ga0242637_111407,zinc ion binding,GO terms (molecular function)
Ga0242637_111407,ATP binding,GO terms (molecular function)
Ga0242637_111407,alanine-tRNA ligase activity,GO terms (molecular function)
Ga0242637_111407,aminoacyl-tRNA ligase activity,GO terms (molecular function)
Ga0242637_111407,RNA binding,GO terms (molecular function)
Ga0242637_111407,nucleic acid binding,GO terms (molecular function)
Ga0242637_111407,nucleotide binding,GO terms (molecular function)
Ga0242637_111407,tRNA binding,GO terms (molecular function)
Ga0242637_111406,peptide transport,GO terms (biological process)
Ga0242637_111406,transmembrane transport,GO terms (biological process)
Ga0242637_111406,integral component of membrane,GO terms (cellular component)
Ga0242637_111406,membrane,GO terms (cellular component)
Ga0242637_111406,plasma membrane,GO terms (cellular component)
Ga0242637_111406,ATPase activity,GO terms (molecular function)
Ga0242637_111406,ATP binding,GO terms (molecular function)
Ga0242637_111406,nucleotide binding,GO terms (molecular function)
Ga0242637_111406,transporter activity,GO terms (molecular function)
Ga0242637_111405,peptide transport,GO terms (biological process)
Ga0242637_111405,transmembrane transport,GO terms (biological process)
Ga0242637_111405,integral component of membrane,GO terms (cellular component)
Ga0242637_111405,membrane,GO terms (cellular component)
Ga0242637_111405,plasma membrane,GO terms (cellular component)
Ga0242637_111405,ATPase activity,GO terms (molecular function)
Ga0242637_111405,ATP binding,GO terms (molecular function)
Ga0242637_111405,nucleotide binding,GO terms (molecular function)
Ga0242637_111405,transporter activity,GO terms (molecular function)
Ga0242637_111404,peptide transport,GO terms (biological process)
Ga0242637_111404,transmembrane transport,GO terms (biological process)
Ga0242637_111404,integral component of membrane,GO terms (cellular component)
Ga0242637_111404,membrane,GO terms (cellular component)
Ga0242637_111404,plasma membrane,GO terms (cellular component)
Ga0242637_111404,ATPase activity,GO terms (molecular function)
Ga0242637_111404,ATP binding,GO terms (molecular function)
Ga0242637_111404,nucleotide binding,GO terms (molecular function)
Ga0242637_111404,transporter activity,GO terms (molecular function)
Ga0242637_111086,DNA repair,GO terms (biological process)
Ga0242637_111086,catalytic activity,GO terms (molecular function)
Ga0242637_111403,transmembrane transport,GO terms (biological process)
Ga0242637_111403,ATP-binding cassette (ABC) transporter complex,GO terms (cellular component)
Ga0242637_111403,transporter activity,GO terms (molecular function)
Ga0242637_11206,L-lysine fermentation to acetate and butanoate,Pathways of gene
Ga0242637_11206,fatty acid &beta;-oxidation I,Pathways of gene
Ga0242637_11206,fatty acid elongation -- saturated,Pathways of gene
Ga0242637_11206,stearate biosynthesis II (bacteria and plants),Pathways of gene
Ga0242637_11206,<i>cis</i>-vaccenate biosynthesis,Pathways of gene
Ga0242637_11206,palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate),Pathways of gene
Ga0242637_11206,palmitate biosynthesis II (bacteria and plants),Pathways of gene
Ga0242637_11206,,Pathways of gene
Ga0242637_11206,3-oxoadipate degradation,Pathways of gene
Ga0242637_11206,phenylacetate degradation I (aerobic),Pathways of gene
Ga0242637_11206,androstenedione degradation,Pathways of gene
Ga0242637_11206,oleate &beta;-oxidation,Pathways of gene
Ga0242637_11206,L-isoleucine degradation I,Pathways of gene
Ga0242637_11206,L-valine degradation I,Pathways of gene
Ga0242637_11206,oxidation-reduction process,GO terms (biological process)
Ga0242637_11206,,GO terms (biological process)
Ga0242637_11206,"3,4-dihydroxybenzoate catabolic process",GO terms (biological process)
Ga0242637_11206,flavin adenine dinucleotide binding,GO terms (molecular function)
Ga0242637_11206,"oxidoreductase activity, acting on the CH-CH group of donors",GO terms (molecular function)
Ga0242637_11206,oxidoreductase activity,GO terms (molecular function)
Ga0242637_11206,ligase activity,GO terms (molecular function)
Ga0242637_11206,catalytic activity,GO terms (molecular function)
Ga0242637_11206,"transferase activity, transferring acyl groups other than amino-acyl groups",GO terms (molecular function)
Ga0242637_11206,"transferase activity, transferring acyl groups",GO terms (molecular function)
Ga0242637_11206,transferase activity,GO terms (molecular function)
Ga0242637_11206,acetyl-CoA C-acetyltransferase activity,GO terms (molecular function)
Ga0242637_11206,lyase activity,GO terms (molecular function)
Ga0242637_11206,enoyl-CoA hydratase activity,GO terms (molecular function)
Ga0242637_11205,L-lysine fermentation to acetate and butanoate,Pathways of gene
Ga0242637_11205,fatty acid &beta;-oxidation I,Pathways of gene
Ga0242637_11205,fatty acid elongation -- saturated,Pathways of gene
Ga0242637_11205,stearate biosynthesis II (bacteria and plants),Pathways of gene
Ga0242637_11205,<i>cis</i>-vaccenate biosynthesis,Pathways of gene
Ga0242637_11205,palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate),Pathways of gene
Ga0242637_11205,palmitate biosynthesis II (bacteria and plants),Pathways of gene
Ga0242637_11205,,Pathways of gene
Ga0242637_11205,3-oxoadipate degradation,Pathways of gene
Ga0242637_11205,phenylacetate degradation I (aerobic),Pathways of gene
Ga0242637_11205,androstenedione degradation,Pathways of gene
Ga0242637_11205,oleate &beta;-oxidation,Pathways of gene
Ga0242637_11205,L-isoleucine degradation I,Pathways of gene
Ga0242637_11205,L-valine degradation I,Pathways of gene
Ga0242637_11205,oxidation-reduction process,GO terms (biological process)
Ga0242637_11205,,GO terms (biological process)
Ga0242637_11205,"3,4-dihydroxybenzoate catabolic process",GO terms (biological process)
Ga0242637_11205,flavin adenine dinucleotide binding,GO terms (molecular function)
Ga0242637_11205,"oxidoreductase activity, acting on the CH-CH group of donors",GO terms (molecular function)
Ga0242637_11205,oxidoreductase activity,GO terms (molecular function)
Ga0242637_11205,ligase activity,GO terms (molecular function)
Ga0242637_11205,catalytic activity,GO terms (molecular function)
Ga0242637_11205,"transferase activity, transferring acyl groups other than amino-acyl groups",GO terms (molecular function)
Ga0242637_11205,"transferase activity, transferring acyl groups",GO terms (molecular function)
Ga0242637_11205,transferase activity,GO terms (molecular function)
Ga0242637_11205,acetyl-CoA C-acetyltransferase activity,GO terms (molecular function)
Ga0242637_11205,lyase activity,GO terms (molecular function)
Ga0242637_11205,enoyl-CoA hydratase activity,GO terms (molecular function)
Ga0242637_11204,L-lysine fermentation to acetate and butanoate,Pathways of gene
Ga0242637_11204,fatty acid &beta;-oxidation I,Pathways of gene
Ga0242637_11204,fatty acid elongation -- saturated,Pathways of gene
Ga0242637_11204,stearate biosynthesis II (bacteria and plants),Pathways of gene
Ga0242637_11204,<i>cis</i>-vaccenate biosynthesis,Pathways of gene
Ga0242637_11204,palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate),Pathways of gene
Ga0242637_11204,palmitate biosynthesis II (bacteria and plants),Pathways of gene
Ga0242637_11204,,Pathways of gene
Ga0242637_11204,3-oxoadipate degradation,Pathways of gene
Ga0242637_11204,phenylacetate degradation I (aerobic),Pathways of gene
Ga0242637_11204,androstenedione degradation,Pathways of gene
Ga0242637_11204,oleate &beta;-oxidation,Pathways of gene
Ga0242637_11204,L-isoleucine degradation I,Pathways of gene
Ga0242637_11204,L-valine degradation I,Pathways of gene
Ga0242637_11204,oxidation-reduction process,GO terms (biological process)
Ga0242637_11204,,GO terms (biological process)
Ga0242637_11204,"3,4-dihydroxybenzoate catabolic process",GO terms (biological process)
Ga0242637_11204,flavin adenine dinucleotide binding,GO terms (molecular function)
Ga0242637_11204,"oxidoreductase activity, acting on the CH-CH group of donors",GO terms (molecular function)
Ga0242637_11204,oxidoreductase activity,GO terms (molecular function)
Ga0242637_11204,ligase activity,GO terms (molecular function)
Ga0242637_11204,catalytic activity,GO terms (molecular function)
Ga0242637_11204,"transferase activity, transferring acyl groups other than amino-acyl groups",GO terms (molecular function)
Ga0242637_11204,"transferase activity, transferring acyl groups",GO terms (molecular function)
Ga0242637_11204,transferase activity,GO terms (molecular function)
Ga0242637_11204,acetyl-CoA C-acetyltransferase activity,GO terms (molecular function)
Ga0242637_11204,lyase activity,GO terms (molecular function)
Ga0242637_11204,enoyl-CoA hydratase activity,GO terms (molecular function)
Ga0242637_11203,L-lysine fermentation to acetate and butanoate,Pathways of gene
